left_index,right_index,left_id_consulta,right_id_consulta,left_id_consulta_original,right_id_consulta_original,left_record_key,right_record_key,left_name,right_name,left_dob,right_dob,left_sex,right_sex,blocking_passes,full_name_score,birth_date_score,sex_score,last_names_score,contact_score,total_score,classification
6554,7321,STJ_F_USA_2909_55,STJ_F_USA_2206_55,STJ_F_USA_2909_55,STJ_F_USA_2206_55,transacciones|transacciones_estados_unidos_2023.csv|1555,transacciones|transacciones_estados_unidos_2024.csv|655,s taylor jones,sarah taylr jones,1984-10-07,1984-10-07,F,F,birthdate_country | birthdate_lastname_soundex_country,0.8157,1.0,1.0,0.9833,0.0,0.8246,manual_review_score
5383,9483,TJM_M_USA_0512_84,TJM_M_USA_1605_50,TJM_M_USA_0512_84,TJM_M_USA_1605_50,transacciones|transacciones_estados_unidos_2023.csv|384,transacciones|transacciones_estados_unidos_2025.csv|1150,thomas johnson,thomas johnson miller,1986-09-13,1986-09-13,M,M,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country,0.9333,1.0,1.0,0.5,0.0,0.8233,manual_review_score
7308,9755,KWW_F_USA_2003_42,KWW_F_USA_1208_22,KWW_F_USA_2003_42,KWW_F_USA_1208_22,transacciones|transacciones_estados_unidos_2024.csv|642,transacciones|transacciones_estados_unidos_2025.csv|1422,karen wilson williams,karen wilson,2004-07-21,2004-07-21,F,F,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country,0.9143,1.0,1.0,0.5,0.0,0.8157,manual_review_score
5452,6795,SMW_F_USA_0402_53,SMW_F_USA_1606_29,SMW_F_USA_0402_53,SMW_F_USA_1606_29,transacciones|transacciones_estados_unidos_2023.csv|453,transacciones|transacciones_estados_unidos_2024.csv|129,sarah martinez williams,sarah martinez,1953-09-02,1953-09-02,F,F,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country,0.9217,1.0,1.0,0.5,0.0,0.8187,manual_review_score
5498,9079,DWW_M_USA_1204_99,DWW_M_USA_1505_46,DWW_M_USA_1204_99,DWW_M_USA_1505_46,transacciones|transacciones_estados_unidos_2023.csv|499,transacciones|transacciones_estados_unidos_2025.csv|746,daniel williams,daniel williams wilson,1997-12-06,1997-12-06,M,M,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country,0.9364,1.0,1.0,0.5,0.0,0.8245,manual_review_score
5498,7498,DWW_M_USA_1204_99,DWW_M_USA_2703_32,DWW_M_USA_1204_99,DWW_M_USA_2703_32,transacciones|transacciones_estados_unidos_2023.csv|499,transacciones|transacciones_estados_unidos_2024.csv|832,daniel williams,daniel williams wilson,1997-12-06,1997-12-06,M,M,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country,0.9364,1.0,1.0,0.5,0.0,0.8245,manual_review_score
5529,8022,DTM_M_USA_0209_30,DTM_M_USA_2904_56,DTM_M_USA_0209_30,DTM_M_USA_2904_56,transacciones|transacciones_estados_unidos_2023.csv|530,transacciones|transacciones_estados_unidos_2024.csv|1356,david taylor,david taylor moore,1990-10-10,1990-10-10,M,M,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country,0.9333,1.0,1.0,0.5,0.0,0.8233,manual_review_score
9213,9638,JBM_F_USA_2107_80,JBM_F_USA_2601_05,JBM_F_USA_2107_80,JBM_F_USA_2601_05,transacciones|transacciones_estados_unidos_2025.csv|880,transacciones|transacciones_estados_unidos_2025.csv|1305,jessica brown martinez,jessica brown,1964-01-21,1964-01-21,F,F,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country,0.9182,1.0,1.0,0.5,0.0,0.8173,manual_review_score
8265,9160,NTW_F_USA_1007_99,NTW_F_USA_1506_27,NTW_F_USA_1007_99,NTW_F_USA_1506_27,transacciones|transacciones_estados_unidos_2024.csv|1599,transacciones|transacciones_estados_unidos_2025.csv|827,nancy taylor,nancy taylor wilson,1964-04-11,1964-04-11,F,F,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country,0.9263,1.0,1.0,0.5,0.0,0.8205,manual_review_score
6839,9113,EDW_F_USA_0509_73,EDW_F_USA_1312_80,EDW_F_USA_0509_73,EDW_F_USA_1312_80,transacciones|transacciones_estados_unidos_2024.csv|173,transacciones|transacciones_estados_unidos_2025.csv|780,elizabeth davis,elizabeth davis wilson,1976-11-08,1976-11-08,F,F,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country,0.9364,1.0,1.0,0.5,0.0,0.8245,manual_review_score
5580,6839,EDW_F_USA_1312_81,EDW_F_USA_0509_73,EDW_F_USA_1312_81,EDW_F_USA_0509_73,transacciones|transacciones_estados_unidos_2023.csv|581,transacciones|transacciones_estados_unidos_2024.csv|173,elizabeth davis wilson,elizabeth davis,1976-11-08,1976-11-08,F,F,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country,0.9364,1.0,1.0,0.5,0.0,0.8245,manual_review_score
6962,8177,JMB_M_USA_0706_96,JMB_M_USA_0710_11,JMB_M_USA_0706_96,JMB_M_USA_0710_11,transacciones|transacciones_estados_unidos_2024.csv|296,transacciones|transacciones_estados_unidos_2024.csv|1511,joseph more brown,joseph moore brown,2008-12-21,2008-12-21,M,M,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country,0.9536,1.0,1.0,0.9733,0.0,0.8788,manual_review_score
6962,7568,JMB_M_USA_0706_96,JMB_M_USA_0208_02,JMB_M_USA_0706_96,JMB_M_USA_0208_02,transacciones|transacciones_estados_unidos_2024.csv|296,transacciones|transacciones_estados_unidos_2024.csv|902,joseph more brown,joseph moore,2008-12-21,2008-12-21,M,M,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country,0.9245,1.0,1.0,0.4733,0.0,0.8171,manual_review_score
5584,7568,JMB_M_USA_1108_85,JMB_M_USA_0208_02,JMB_M_USA_1108_85,JMB_M_USA_0208_02,transacciones|transacciones_estados_unidos_2023.csv|585,transacciones|transacciones_estados_unidos_2024.csv|902,joseph moore brown,joseph moore,2008-12-21,2008-12-21,M,M,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country,0.9333,1.0,1.0,0.5,0.0,0.8233,manual_review_score
5686,5902,CSR_M_USA_1205_87,CSR_M_USA_1104_03,CSR_M_USA_1205_87,CSR_M_USA_1104_03,transacciones|transacciones_estados_unidos_2023.csv|687,transacciones|transacciones_estados_unidos_2023.csv|903,charles smith,charles smith rodriguez,1942-04-17,1942-04-17,M,M,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country,0.913,1.0,1.0,0.5,0.0,0.8152,manual_review_score
5719,9393,EMT_F_USA_0310_20,EMT_F_USA_0304_60,EMT_F_USA_0310_20,EMT_F_USA_0304_60,transacciones|transacciones_estados_unidos_2023.csv|720,transacciones|transacciones_estados_unidos_2025.csv|1060,emily moore taylor,emily mooe taylor,2002-11-02,2002-11-02,F,F,birthdate_country,0.9418,1.0,1.0,0.9767,0.0,0.8744,manual_review_score
5766,7571,CMT_M_USA_2601_67,CMT_M_USA_1205_05,CMT_M_USA_2601_67,CMT_M_USA_1205_05,transacciones|transacciones_estados_unidos_2023.csv|767,transacciones|transacciones_estados_unidos_2024.csv|905,charles moore taylor,charles moore,1969-12-30,1969-12-30,M,M,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country,0.93,1.0,1.0,0.5,0.0,0.822,manual_review_score
8008,9288,JWM_M_USA_2503_42,JWM_M_USA_0806_55,JWM_M_USA_2503_42,JWM_M_USA_0806_55,transacciones|transacciones_estados_unidos_2024.csv|1342,transacciones|transacciones_estados_unidos_2025.csv|955,james williams,james williams martinez,1990-03-30,1990-03-30,M,M,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country,0.9217,1.0,1.0,0.5,0.0,0.8187,manual_review_score
5782,7650,GJA_M_USA_3105_83,GJA_M_USA_1902_84,GJA_M_USA_3105_83,GJA_M_USA_1902_84,transacciones|transacciones_estados_unidos_2023.csv|783,transacciones|transacciones_estados_unidos_2024.csv|984,george jhnson anderson,george johnson anderson,1994-09-15,1994-09-15,M,M,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country,0.9368,1.0,1.0,0.9786,0.0,0.8726,manual_review_score
5782,9629,GJA_M_USA_3105_83,GJA_M_USA_2102_96,GJA_M_USA_3105_83,GJA_M_USA_2102_96,transacciones|transacciones_estados_unidos_2023.csv|783,transacciones|transacciones_estados_unidos_2025.csv|1296,george jhnson anderson,george johnson anderson,1994-09-15,1994-09-15,M,M,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country,0.9368,1.0,1.0,0.9786,0.0,0.8726,manual_review_score
5809,5976,RMM_M_USA_0901_10,RMM_M_USA_1801_77,RMM_M_USA_0901_10,RMM_M_USA_1801_77,transacciones|transacciones_estados_unidos_2023.csv|810,transacciones|transacciones_estados_unidos_2023.csv|977,robert martinez,robert martinez martinez,1997-07-18,1997-07-18,M,M,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country,0.925,1.0,1.0,0.5,0.0,0.82,manual_review_score
5857,7541,TJD_M_USA_3108_58,TJD_M_USA_2402_75,TJD_M_USA_3108_58,TJD_M_USA_2402_75,transacciones|transacciones_estados_unidos_2023.csv|858,transacciones|transacciones_estados_unidos_2024.csv|875,thomas jones,t jones davis,1962-04-23,1962-04-23,M,M,birthdate_country | birthdate_lastname_soundex_country,0.7327,1.0,1.0,0.5,0.0,0.7431,manual_review_score
5869,6841,JTG_M_USA_0511_70,JTG_M_USA_1407_75,JTG_M_USA_0511_70,JTG_M_USA_1407_75,transacciones|transacciones_estados_unidos_2023.csv|870,transacciones|transacciones_estados_unidos_2024.csv|175,john taylor garcia,john taylor,1963-03-03,1963-03-03,M,M,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country,0.9222,1.0,1.0,0.5,0.0,0.8189,manual_review_score
5906,8277,SMJ_F_USA_0610_07,SMJ_F_USA_0811_11,SMJ_F_USA_0610_07,SMJ_F_USA_0811_11,transacciones|transacciones_estados_unidos_2023.csv|907,transacciones|transacciones_estados_unidos_2024.csv|1611,sarah miller,sarah miller jones,1965-03-12,1965-03-12,F,F,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country,0.9333,1.0,1.0,0.5,0.0,0.8233,manual_review_score
5957,8527,MTA_M_USA_1501_58,MTA_M_USA_1302_94,MTA_M_USA_1501_58,MTA_M_USA_1302_94,transacciones|transacciones_estados_unidos_2023.csv|958,transacciones|transacciones_estados_unidos_2025.csv|194,michael taylor,michael taylor anderson,2012-12-07,2012-12-07,M,M,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country,0.9217,1.0,1.0,0.5,0.0,0.8187,manual_review_score
5957,8915,MTA_M_USA_1501_58,MTA_M_USA_1210_82,MTA_M_USA_1501_58,MTA_M_USA_1210_82,transacciones|transacciones_estados_unidos_2023.csv|958,transacciones|transacciones_estados_unidos_2025.csv|582,michael taylor,michael taylor,2012-12-07,2012-12-07,M,M,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country,1.0,1.0,1.0,0.5,0.0,0.85,manual_review_score
5995,9431,KBD_F_USA_0709_96,KBD_F_USA_0712_98,KBD_F_USA_0709_96,KBD_F_USA_0712_98,transacciones|transacciones_estados_unidos_2023.csv|996,transacciones|transacciones_estados_unidos_2025.csv|1098,karen brown davis,karen brown,1987-03-11,1987-03-11,F,F,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country,0.9294,1.0,1.0,0.5,0.0,0.8218,manual_review_score
6898,8034,EBB_F_USA_1201_32,EBB_F_USA_2403_68,EBB_F_USA_1201_32,EBB_F_USA_2403_68,transacciones|transacciones_estados_unidos_2024.csv|232,transacciones|transacciones_estados_unidos_2024.csv|1368,elizabeth brown,elizabeth brown brown,1950-03-16,1950-03-16,F,F,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country,0.9429,1.0,1.0,0.5,0.0,0.8271,manual_review_score
9238,9486,CRJ_M_USA_0601_05,CRJ_M_USA_0906_53,CRJ_M_USA_0601_05,CRJ_M_USA_0906_53,transacciones|transacciones_estados_unidos_2025.csv|905,transacciones|transacciones_estados_unidos_2025.csv|1153,charles rodriguez johnson,charles rodriguez,1960-04-28,1960-04-28,M,M,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country,0.936,1.0,1.0,0.5,0.0,0.8244,manual_review_score
6092,9403,JTJ_M_USA_1608_93,JTJ_M_USA_1604_70,JTJ_M_USA_1608_93,JTJ_M_USA_1604_70,transacciones|transacciones_estados_unidos_2023.csv|1093,transacciones|transacciones_estados_unidos_2025.csv|1070,james taylor,james taylor johnson,1995-07-09,1995-07-09,M,M,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country,0.92,1.0,1.0,0.5,0.0,0.818,manual_review_score
6100,9893,GWD_M_USA_1106_01,GWD_M_USA_2110_60,GWD_M_USA_1106_01,GWD_M_USA_2110_60,transacciones|transacciones_estados_unidos_2023.csv|1101,transacciones|transacciones_estados_unidos_2025.csv|1560,george wilson davis,george wlson davis,2017-07-22,2017-07-22,M,M,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country,0.945,1.0,1.0,0.975,0.0,0.8755,manual_review_score
6256,8625,LGW_F_USA_1808_57,LGW_F_USA_2711_92,LGW_F_USA_1808_57,LGW_F_USA_2711_92,transacciones|transacciones_estados_unidos_2023.csv|1257,transacciones|transacciones_estados_unidos_2025.csv|292,linda grcia williams,linda garcia williams,1990-01-29,1990-01-29,F,F,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country,0.9405,1.0,1.0,0.975,0.0,0.8737,manual_review_score
6147,8792,SMW_F_USA_1409_48,SMW_F_USA_1310_59,SMW_F_USA_1409_48,SMW_F_USA_1310_59,transacciones|transacciones_estados_unidos_2023.csv|1148,transacciones|transacciones_estados_unidos_2025.csv|459,sarah miller williams,sarah miller,1955-09-16,1955-09-16,F,F,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country,0.9143,1.0,1.0,0.5,0.0,0.8157,manual_review_score
6173,9961,JRJ_F_USA_0306_74,JJJ_F_USA_0606_28,JRJ_F_USA_0306_74,JJJ_F_USA_0606_28,transacciones|transacciones_estados_unidos_2023.csv|1174,transacciones|transacciones_estados_unidos_2025.csv|1628,jennifer rodriguez johnson,jessica johnson johnson,1992-09-28,1992-09-28,F,F,birthdate_country,0.7055,1.0,1.0,0.709,0.0,0.7531,manual_review_score
6173,9730,JRJ_F_USA_0306_74,JJJ_F_USA_0904_97,JRJ_F_USA_0306_74,JJJ_F_USA_0904_97,transacciones|transacciones_estados_unidos_2023.csv|1174,transacciones|transacciones_estados_unidos_2025.csv|1397,jennifer rodriguez johnson,jessica johnson johnson,1992-09-28,1992-09-28,F,F,birthdate_country,0.7055,1.0,1.0,0.709,0.0,0.7531,manual_review_score
8182,9650,MJM_M_USA_0204_16,MJM_M_USA_0109_17,MJM_M_USA_0204_16,MJM_M_USA_0109_17,transacciones|transacciones_estados_unidos_2024.csv|1516,transacciones|transacciones_estados_unidos_2025.csv|1317,michael jones miller,michael jones,1961-06-22,1961-06-22,M,M,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country,0.93,1.0,1.0,0.5,0.0,0.822,manual_review_score
6640,8446,JBM_M_USA_3009_41,JBM_M_USA_2004_13,JBM_M_USA_3009_41,JBM_M_USA_2004_13,transacciones|transacciones_estados_unidos_2023.csv|1641,transacciones|transacciones_estados_unidos_2025.csv|113,james brown,james brown martinez,1956-05-10,1956-05-10,M,M,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country,0.91,1.0,1.0,0.5,0.0,0.814,manual_review_score
6325,8060,LMW_F_USA_1503_26,LMW_F_USA_2211_94,LMW_F_USA_1503_26,LMW_F_USA_2211_94,transacciones|transacciones_estados_unidos_2023.csv|1326,transacciones|transacciones_estados_unidos_2024.csv|1394,laura miller,laura miller wilson,1967-04-06,1967-04-06,F,F,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country,0.9263,1.0,1.0,0.5,0.0,0.8205,manual_review_score
7842,8514,DSM_M_USA_2306_76,DSM_M_USA_1504_81,DSM_M_USA_2306_76,DSM_M_USA_1504_81,transacciones|transacciones_estados_unidos_2024.csv|1176,transacciones|transacciones_estados_unidos_2025.csv|181,david smith miller,david smith,1970-04-22,1970-04-22,M,M,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country,0.9222,1.0,1.0,0.5,0.0,0.8189,manual_review_score
6883,8514,DSM_M_USA_2603_17,DSM_M_USA_1504_81,DSM_M_USA_2603_17,DSM_M_USA_1504_81,transacciones|transacciones_estados_unidos_2024.csv|217,transacciones|transacciones_estados_unidos_2025.csv|181,david smith miller,david smith,1970-04-22,1970-04-22,M,M,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country,0.9222,1.0,1.0,0.5,0.0,0.8189,manual_review_score
6332,8514,DSM_M_USA_0707_33,DSM_M_USA_1504_81,DSM_M_USA_0707_33,DSM_M_USA_1504_81,transacciones|transacciones_estados_unidos_2023.csv|1333,transacciones|transacciones_estados_unidos_2025.csv|181,david smith miller,david smith,1970-04-22,1970-04-22,M,M,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country,0.9222,1.0,1.0,0.5,0.0,0.8189,manual_review_score
7180,7258,WTD_M_USA_0302_14,WTD_M_USA_1907_92,WTD_M_USA_0302_14,WTD_M_USA_1907_92,transacciones|transacciones_estados_unidos_2024.csv|514,transacciones|transacciones_estados_unidos_2024.csv|592,william taylor davis,william taylor,1978-10-06,1978-10-06,M,M,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country,0.94,1.0,1.0,0.5,0.0,0.826,manual_review_score
6443,8269,PJW_F_USA_0506_44,PJW_F_USA_1408_03,PJW_F_USA_0506_44,PJW_F_USA_1408_03,transacciones|transacciones_estados_unidos_2023.csv|1444,transacciones|transacciones_estados_unidos_2024.csv|1603,p johnson wilson,patricia jhnson wilson,2007-03-14,2007-03-14,F,F,birthdate_country | birthdate_lastname_soundex_country,0.8258,1.0,1.0,0.9786,0.0,0.8282,manual_review_score
6588,8269,PJW_F_USA_2301_89,PJW_F_USA_1408_03,PJW_F_USA_2301_89,PJW_F_USA_1408_03,transacciones|transacciones_estados_unidos_2023.csv|1589,transacciones|transacciones_estados_unidos_2024.csv|1603,p johnson wilson,patricia jhnson wilson,2007-03-14,2007-03-14,F,F,birthdate_country | birthdate_lastname_soundex_country,0.8258,1.0,1.0,0.9786,0.0,0.8282,manual_review_score
6444,8973,JWS_F_USA_2806_45,JWS_F_USA_0610_40,JWS_F_USA_2806_45,JWS_F_USA_0610_40,transacciones|transacciones_estados_unidos_2023.csv|1445,transacciones|transacciones_estados_unidos_2025.csv|640,jessica williams smith,jessica williams,1991-12-18,1991-12-18,F,F,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country,0.9455,1.0,1.0,0.5,0.0,0.8282,manual_review_score
6489,7019,JJM_M_USA_1807_90,JJM_M_USA_0603_53,JJM_M_USA_1807_90,JJM_M_USA_0603_53,transacciones|transacciones_estados_unidos_2023.csv|1490,transacciones|transacciones_estados_unidos_2024.csv|353,john jones,john jones miller,1978-11-06,1978-11-06,M,M,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country,0.9176,1.0,1.0,0.5,0.0,0.8171,manual_review_score
6518,7855,CJJ_M_USA_2208_19,CJJ_M_USA_0512_89,CJJ_M_USA_2208_19,CJJ_M_USA_0512_89,transacciones|transacciones_estados_unidos_2023.csv|1519,transacciones|transacciones_estados_unidos_2024.csv|1189,charles jones,charles jones jones,1947-05-28,1947-05-28,M,M,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country,0.9368,1.0,1.0,0.5,0.0,0.8247,manual_review_score
6574,7760,RTJ_M_USA_2001_75,RTJ_M_USA_1601_94,RTJ_M_USA_2001_75,RTJ_M_USA_1601_94,transacciones|transacciones_estados_unidos_2023.csv|1575,transacciones|transacciones_estados_unidos_2024.csv|1094,robert taylor jones,robert taylor,1978-06-12,1978-06-12,M,M,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country,0.9368,1.0,1.0,0.5,0.0,0.8247,manual_review_score
6596,7914,JBG_M_USA_0405_97,JBG_M_USA_0606_48,JBG_M_USA_0405_97,JBG_M_USA_0606_48,transacciones|transacciones_estados_unidos_2023.csv|1597,transacciones|transacciones_estados_unidos_2024.csv|1248,joseph brown,joseph brown garcia,1974-09-06,1974-09-06,M,M,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country,0.9263,1.0,1.0,0.5,0.0,0.8205,manual_review_score
6625,6947,GWM_M_USA_2410_26,GWM_M_USA_0303_81,GWM_M_USA_2410_26,GWM_M_USA_0303_81,transacciones|transacciones_estados_unidos_2023.csv|1626,transacciones|transacciones_estados_unidos_2024.csv|281,george wilson moore,george wilson,1955-05-17,1955-05-17,M,M,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country,0.9368,1.0,1.0,0.5,0.0,0.8247,manual_review_score
6947,8103,GWM_M_USA_0303_81,GWM_M_USA_0203_37,GWM_M_USA_0303_81,GWM_M_USA_0203_37,transacciones|transacciones_estados_unidos_2024.csv|281,transacciones|transacciones_estados_unidos_2024.csv|1437,george wilson,george wilson moore,1955-05-17,1955-05-17,M,M,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country,0.9368,1.0,1.0,0.5,0.0,0.8247,manual_review_score
6706,7564,EDD_F_USA_0612_40,EDD_F_USA_2710_98,EDD_F_USA_0612_40,EDD_F_USA_2710_98,transacciones|transacciones_estados_unidos_2024.csv|40,transacciones|transacciones_estados_unidos_2024.csv|898,emily davis,emily davis davis,1947-03-26,1947-03-26,F,F,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country,0.9294,1.0,1.0,0.5,0.0,0.8218,manual_review_score
8258,9531,LWT_F_USA_1308_92,LWT_F_USA_1508_98,LWT_F_USA_1308_92,LWT_F_USA_1508_98,transacciones|transacciones_estados_unidos_2024.csv|1592,transacciones|transacciones_estados_unidos_2025.csv|1198,laura williams taylor,laura williams,2004-09-16,2004-09-16,F,F,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country,0.9333,1.0,1.0,0.5,0.0,0.8233,manual_review_score
6714,7771,JTM_M_USA_2402_48,JTM_M_USA_2804_05,JTM_M_USA_2402_48,JTM_M_USA_2804_05,transacciones|transacciones_estados_unidos_2024.csv|48,transacciones|transacciones_estados_unidos_2024.csv|1105,john taylor miller,john taylor,1972-07-14,1972-07-14,M,M,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country,0.9222,1.0,1.0,0.5,0.0,0.8189,manual_review_score
6715,7031,JWW_M_USA_0710_49,JWW_M_USA_2301_65,JWW_M_USA_0710_49,JWW_M_USA_2301_65,transacciones|transacciones_estados_unidos_2024.csv|49,transacciones|transacciones_estados_unidos_2024.csv|365,joseph wilson,joseph wilson wilson,2001-02-22,2001-02-22,M,M,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country,0.93,1.0,1.0,0.5,0.0,0.822,manual_review_score
9082,9790,AMJ_M_USA_2504_49,AMJ_M_USA_2008_57,AMJ_M_USA_2504_49,AMJ_M_USA_2008_57,transacciones|transacciones_estados_unidos_2025.csv|749,transacciones|transacciones_estados_unidos_2025.csv|1457,anthony moore johnson,anthony moore,1963-05-04,1963-05-04,M,M,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country,0.9238,1.0,1.0,0.5,0.0,0.8195,manual_review_score
7174,9790,AMJ_M_USA_0806_08,AMJ_M_USA_2008_57,AMJ_M_USA_0806_08,AMJ_M_USA_2008_57,transacciones|transacciones_estados_unidos_2024.csv|508,transacciones|transacciones_estados_unidos_2025.csv|1457,anthony moore johnson,anthony moore,1963-05-04,1963-05-04,M,M,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country,0.9238,1.0,1.0,0.5,0.0,0.8195,manual_review_score
6843,9790,AMJ_M_USA_1807_77,AMJ_M_USA_2008_57,AMJ_M_USA_1807_77,AMJ_M_USA_2008_57,transacciones|transacciones_estados_unidos_2024.csv|177,transacciones|transacciones_estados_unidos_2025.csv|1457,anthony moore johnson,anthony moore,1963-05-04,1963-05-04,M,M,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country,0.9238,1.0,1.0,0.5,0.0,0.8195,manual_review_score
6922,9020,MJS_F_USA_2907_56,MJS_F_USA_0308_87,MJS_F_USA_2907_56,MJS_F_USA_0308_87,transacciones|transacciones_estados_unidos_2024.csv|256,transacciones|transacciones_estados_unidos_2025.csv|687,mary jones smith,mary jones,1971-12-07,1971-12-07,F,F,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country,0.925,1.0,1.0,0.5,0.0,0.82,manual_review_score
7738,7965,DWM_M_USA_2703_72,DWM_M_USA_1512_99,DWM_M_USA_2703_72,DWM_M_USA_1512_99,transacciones|transacciones_estados_unidos_2024.csv|1072,transacciones|transacciones_estados_unidos_2024.csv|1299,david williams miller,david williams,1940-06-11,1940-06-11,M,M,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country,0.9333,1.0,1.0,0.5,0.0,0.8233,manual_review_score
6934,7965,DWM_M_USA_0412_68,DWM_M_USA_1512_99,DWM_M_USA_0412_68,DWM_M_USA_1512_99,transacciones|transacciones_estados_unidos_2024.csv|268,transacciones|transacciones_estados_unidos_2024.csv|1299,david williams miller,david williams,1940-06-11,1940-06-11,M,M,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country,0.9333,1.0,1.0,0.5,0.0,0.8233,manual_review_score
6971,9546,EWM_F_USA_0707_05,EWM_F_USA_2908_13,EWM_F_USA_0707_05,EWM_F_USA_2908_13,transacciones|transacciones_estados_unidos_2024.csv|305,transacciones|transacciones_estados_unidos_2025.csv|1213,e wilson moore,emily wlson moore,1981-10-17,1981-10-17,F,F,birthdate_country | birthdate_lastname_soundex_country,0.9042,1.0,1.0,0.975,0.0,0.8592,manual_review_score
6975,9886,LJW_F_USA_0407_09,LJW_F_USA_2109_53,LJW_F_USA_0407_09,LJW_F_USA_2109_53,transacciones|transacciones_estados_unidos_2024.csv|309,transacciones|transacciones_estados_unidos_2025.csv|1553,linda jones wilson,linda jones,1936-08-28,1936-08-28,F,F,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country,0.9222,1.0,1.0,0.5,0.0,0.8189,manual_review_score
7033,9942,LMM_F_USA_1007_67,LMM_F_USA_0407_09,LMM_F_USA_1007_67,LMM_F_USA_0407_09,transacciones|transacciones_estados_unidos_2024.csv|367,transacciones|transacciones_estados_unidos_2025.csv|1609,laura more miller,l moore miller,2005-12-01,2005-12-01,F,F,birthdate_country | birthdate_lastname_soundex_country,0.7926,1.0,1.0,0.9733,0.0,0.8144,manual_review_score
